Date,Home,Away,Result,Home Score,Away Score,Wrap-up Result,WU Home Score,WU Away Score,WU innings,Sim Number
2010-06-19,Vancouver,Phoenix,Vancouver,16,6,,,,,8
2010-06-19,Merida,Nashville,Merida,6,1,,,,,8
2010-06-19,Calgary,Oakland,Oakland,1,7,,,,,8
2010-06-19,Seattle,Los Angeles,Seattle,4,1,,,,,8
2010-06-19,Birmingham,Dallas,Dallas,2,8,,,,,8
2010-06-20,Oakland,Calgary,Calgary,7,8,,,,,8
2010-06-20,Atlanta,San Antonio,Atlanta,8,5,,,,,8
2010-06-20,Monterrey,Charlotte,Charlotte,3,7,,,,,8
2010-06-20,Tijuana,Seattle,Tijuana,7,0,,,,,8
2010-06-21,Birmingham,Merida,Merida,4,9,,,,,8
2010-06-21,Oakland,Calgary,Calgary,3,4,,,,,8
2010-06-21,Atlanta,San Antonio,San Antonio,3,11,,,,,8
2010-06-21,Monterrey,Charlotte,Charlotte,1,2,,,,,8
2010-06-21,Denver,Phoenix,Denver,3,2,,,,,8
2010-06-21,Nashville,Dallas,Nashville,7,4,,,,,8
2010-06-21,Vancouver,Los Angeles,Los Angeles,1,4,,,,,8
2010-06-21,Tijuana,Seattle,Tijuana,6,5,,,,,8
2010-06-22,Oakland,Calgary,Oakland,4,1,,,,,8
2010-06-22,Atlanta,San Antonio,Atlanta,5,2,,,,,8
2010-06-22,Monterrey,Charlotte,Monterrey,5,0,,,,,8
2010-06-22,Denver,Phoenix,Denver,4,2,,,,,8
2010-06-22,Nashville,Dallas,Dallas,2,3,,,,,8
2010-06-22,Vancouver,Los Angeles,Vancouver,10,4,,,,,8
2010-06-22,Tijuana,Seattle,Tijuana,3,2,,,,,8
2010-06-23,Dallas,Charlotte,Dallas,5,4,,,,,8
2010-06-23,Vancouver,Tijuana,Vancouver,5,1,,,,,8
2010-06-23,Seattle,Oakland,Oakland,2,4,,,,,8
2010-06-23,Birmingham,San Antonio,San Antonio,1,5,,,,,8
2010-06-23,Nashville,Merida,Nashville,12,5,,,,,8
2010-06-24,Atlanta,Monterrey,Atlanta,2,1,,,,,8
2010-06-24,Phoenix,Calgary,Calgary,2,4,,,,,8
2010-06-24,Los Angeles,Denver,Los Angeles,5,4,,,,,8
2010-06-24,Dallas,Charlotte,Charlotte,5,6,,,,,8
2010-06-24,Vancouver,Tijuana,Tijuana,6,11,,,,,8
2010-06-24,Seattle,Oakland,Seattle,6,5,,,,,8
2010-06-24,Birmingham,San Antonio,San Antonio,0,1,,,,,8
2010-06-24,Nashville,Merida,Nashville,2,1,,,,,8
2010-06-25,Atlanta,Monterrey,Monterrey,4,5,,,,,8
2010-06-25,Phoenix,Calgary,Phoenix,9,2,,,,,8
2010-06-25,Los Angeles,Denver,Denver,1,3,,,,,8
2010-06-25,Vancouver,Tijuana,Tijuana,3,6,,,,,8
2010-06-25,Birmingham,San Antonio,San Antonio,3,9,,,,,8
2010-06-25,Nashville,Merida,Nashville,6,4,,,,,8
2010-06-26,Atlanta,Monterrey,Atlanta,10,3,,,,,8
2010-06-26,Phoenix,Calgary,Phoenix,6,3,,,,,8
2010-06-26,Los Angeles,Denver,Los Angeles,7,0,,,,,8
2010-06-26,San Antonio,Charlotte,Charlotte,4,6,,,,,8
2010-06-27,Nashville,Monterrey,Monterrey,1,4,,,,,8
2010-06-27,Calgary,Tijuana,Tijuana,1,4,,,,,8
2010-06-27,Dallas,Atlanta,Dallas,6,4,,,,,8
2010-06-27,Phoenix,Vancouver,Phoenix,6,5,,,,,8
2010-06-27,Merida,Birmingham,Merida,7,6,,,,,8
2010-06-27,Denver,Oakland,Denver,11,6,,,,,8
2010-06-27,San Antonio,Charlotte,Charlotte,5,6,,,,,8
2010-06-28,Los Angeles,Seattle,Los Angeles,9,4,,,,,8
2010-06-28,Nashville,Monterrey,Monterrey,9,11,,,,,8
2010-06-28,Calgary,Tijuana,Tijuana,6,7,,,,,8
2010-06-28,Dallas,Atlanta,Dallas,2,1,,,,,8
2010-06-28,Phoenix,Vancouver,Phoenix,7,1,,,,,8
2010-06-28,Merida,Birmingham,Merida,10,2,,,,,8
2010-06-28,Denver,Oakland,Denver,5,3,,,,,8
2010-06-28,San Antonio,Charlotte,San Antonio,3,1,,,,,8
2010-06-29,Los Angeles,Seattle,Los Angeles,7,5,,,,,8
2010-06-29,Nashville,Monterrey,Nashville,6,1,,,,,8
2010-06-29,Calgary,Tijuana,Tijuana,2,6,,,,,8
2010-06-29,Dallas,Atlanta,Atlanta,1,4,,,,,8
2010-06-29,Phoenix,Vancouver,Vancouver,2,5,,,,,8
2010-06-29,Merida,Birmingham,Birmingham,5,19,,,,,8
2010-06-29,Denver,Oakland,Denver,4,3,,,,,8
2010-05-08,Vancouver,Oakland,Tie in regulation,1,1,Vancouver,2,1,5,8
2010-05-11,Tijuana,Vancouver,Tie in regulation,3,3,Tijuana,4,3,30,8
2010-05-15,Vancouver,Los Angeles,Tie in regulation,4,4,Vancouver,7,6,35,8
2010-05-15,Seattle,Phoenix,Tie in regulation,3,3,Phoenix,5,6,12,8
2010-05-19,Phoenix,Denver,Tie in regulation,2,2,Phoenix,3,2,6,8
2010-05-19,Dallas,Atlanta,Tie in regulation,5,5,Atlanta,5,6,10,8
2010-05-21,Merida,Birmingham,Tie in regulation,2,2,Birmingham,4,8,18,8
2010-05-25,Oakland,Denver,Tie in regulation,4,4,Oakland,7,6,24,8
2010-05-25,Los Angeles,Calgary,Tie in regulation,1,1,Los Angeles,4,3,12,8
2010-05-29,Atlanta,Merida,Tie in regulation,1,1,Merida,3,6,18,8
2010-06-08,Phoenix,Seattle,Tie in regulation,5,5,Phoenix,7,6,52,8
2010-06-09,Vancouver,Oakland,Tie in regulation,2,2,Oakland,3,4,12,8
2010-06-12,Dallas,Nashville,Tie in regulation,6,6,Dallas,7,6,9,8
2010-06-14,Dallas,Birmingham,Tie in regulation,3,3,Birmingham,4,6,15,8
2010-06-15,Seattle,Tijuana,Tie in regulation,1,1,Tijuana,2,8,16,8
2010-06-17,Seattle,Los Angeles,Tie in regulation,4,4,Los Angeles,6,8,10,8
2010-06-17,Monterrey,Atlanta,Tie in regulation,0,0,Monterrey,2,1,9,8
2010-06-18,Vancouver,Phoenix,Tie in regulation,1,1,Phoenix,2,4,12,8
2010-06-19,Monterrey,Atlanta,Tie in regulation,4,4,Monterrey,6,5,12,8
2010-06-20,Birmingham,Merida,Tie in regulation,1,1,Birmingham,3,2,18,8
2010-06-20,Denver,Phoenix,Tie in regulation,3,3,Denver,5,4,12,8
2010-06-20,Nashville,Dallas,Tie in regulation,5,5,Nashville,6,5,9,8
2010-06-20,Vancouver,Los Angeles,Tie in regulation,6,6,Vancouver,7,6,6,8
2010-06-22,Birmingham,Merida,Tie in regulation,4,4,Birmingham,6,5,21,8
2010-06-25,Dallas,Charlotte,Tie in regulation,1,1,Dallas,2,1,30,8
2010-06-25,Seattle,Oakland,Tie in regulation,3,3,Seattle,5,4,12,8
2010-06-27,Los Angeles,Seattle,Tie in regulation,3,3,Los Angeles,4,3,4,8
2010-06-30,,,,,,,,,,8,8
2010-07-01,,,,,,,,,,8,8
2010-07-02,,,,,,,,,,8,8
2010-07-03,,,,,,,,,,8,8
2010-07-04,Tijuana,Phoenix,Phoenix,2,5,,,,,8
2010-07-04,Dallas,San Antonio,Dallas,8,7,,,,,8
2010-07-04,Calgary,Seattle,Calgary,4,3,,,,,8
2010-07-04,Oakland,Los Angeles,Los Angeles,2,6,,,,,8
2010-07-04,Birmingham,Atlanta,Birmingham,7,6,,,,,8
2010-07-05,Birmingham,Atlanta,Birmingham,6,5,,,,,8
2010-07-05,Monterrey,Merida,Monterrey,25,4,,,,,8
2010-07-05,Tijuana,Phoenix,Phoenix,1,8,,,,,8
2010-07-05,Dallas,San Antonio,Dallas,8,4,,,,,8
2010-07-05,Charlotte,Nashville,Charlotte,5,3,,,,,8
2010-07-05,Calgary,Seattle,Seattle,1,4,,,,,8
2010-07-05,Oakland,Los Angeles,Oakland,7,3,,,,,8
2010-07-06,Vancouver,Denver,Denver,2,7,,,,,8
2010-07-06,Birmingham,Atlanta,Birmingham,6,5,,,,,8
2010-07-06,Tijuana,Phoenix,Phoenix,2,5,,,,,8
2010-07-06,Dallas,San Antonio,San Antonio,4,5,,,,,8
2010-07-06,Charlotte,Nashville,Charlotte,9,7,,,,,8
2010-07-06,Calgary,Seattle,Seattle,3,7,,,,,8
2010-07-06,Oakland,Los Angeles,Los Angeles,0,1,,,,,8
2010-07-06,Oakland,Los Angeles,Los Angeles,5,9,,,,,8
2010-07-06,Tijuana,Phoenix,Phoenix,3,4,,,,,8
2010-07-07,Vancouver,Denver,Denver,3,6,,,,,8
2010-07-07,Birmingham,Atlanta,Birmingham,5,3,,,,,8
2010-07-07,Monterrey,Merida,Merida,2,6,,,,,8
2010-07-07,Los Angeles,Phoenix,Los Angeles,10,8,,,,,8
2010-07-07,Oakland,Tijuana,Tijuana,2,4,,,,,8
2010-07-07,Dallas,San Antonio,San Antonio,2,4,,,,,8
2010-07-07,Calgary,Seattle,Seattle,6,9,,,,,8
2010-07-08,Vancouver,Seattle,Vancouver,4,3,,,,,8
2010-07-08,Monterrey,Dallas,Monterrey,6,2,,,,,8
2010-07-08,Merida,San Antonio,Merida,6,0,,,,,8
2010-07-08,Birmingham,Charlotte,Charlotte,0,13,,,,,8
2010-07-08,Denver,Calgary,Denver,5,2,,,,,8
2010-07-08,Atlanta,Nashville,Atlanta,6,2,,,,,8
2010-07-08,Los Angeles,Phoenix,Phoenix,1,6,,,,,8
2010-07-08,Oakland,Tijuana,Oakland,4,2,,,,,8
2010-07-08,Oakland,Tijuana,Oakland,4,3,,,,,8
2010-07-09,Monterrey,Dallas,Dallas,2,7,,,,,8
2010-07-09,Merida,San Antonio,Merida,13,8,,,,,8
2010-07-09,Birmingham,Charlotte,Charlotte,4,9,,,,,8
2010-07-09,Denver,Calgary,Denver,2,1,,,,,8
2010-07-09,Atlanta,Nashville,Nashville,2,4,,,,,8
2010-07-09,Los Angeles,Phoenix,Phoenix,1,3,,,,,8
2010-07-09,Oakland,Tijuana,Oakland,10,2,,,,,8
2010-07-10,Vancouver,Seattle,Vancouver,11,4,,,,,8
2010-07-10,Merida,San Antonio,Merida,7,3,,,,,8
2010-07-10,Birmingham,Charlotte,Charlotte,4,13,,,,,8
2010-07-10,Denver,Calgary,Calgary,4,5,,,,,8
2010-07-10,Atlanta,Nashville,Nashville,0,1,,,,,8
2010-07-11,Calgary,Denver,Denver,7,10,,,,,8
2010-07-11,Dallas,Monterrey,Dallas,3,0,,,,,8
2010-07-11,Charlotte,Birmingham,Birmingham,4,7,,,,,8
2010-07-11,Nashville,Atlanta,Nashville,11,10,,,,,8
2010-07-11,San Antonio,Merida,Merida,0,2,,,,,8
2010-07-11,Phoenix,Oakland,Oakland,0,3,,,,,8
2010-07-11,Seattle,Vancouver,Vancouver,2,4,,,,,8
2010-07-11,Los Angeles,Tijuana,Tijuana,2,9,,,,,8
2010-07-11,Dallas,Monterrey,Monterrey,1,4,,,,,8
2010-07-11,San Antonio,Merida,San Antonio,8,3,,,,,8
2010-07-12,Calgary,Denver,Denver,1,4,,,,,8
2010-07-12,Dallas,Monterrey,Monterrey,1,9,,,,,8
2010-07-12,Charlotte,Birmingham,Birmingham,3,6,,,,,8
2010-07-12,Nashville,Atlanta,Atlanta,0,2,,,,,8
2010-07-12,San Antonio,Merida,San Antonio,10,4,,,,,8
2010-07-12,Seattle,Vancouver,Seattle,2,1,,,,,8
2010-07-12,Los Angeles,Tijuana,Tijuana,1,3,,,,,8
2010-07-12,Calgary,Denver,Calgary,7,1,,,,,8
2010-07-13,Calgary,Denver,Calgary,9,5,,,,,8
2010-07-13,Dallas,Monterrey,Monterrey,3,5,,,,,8
2010-07-13,Charlotte,Birmingham,Birmingham,1,4,,,,,8
2010-07-13,Nashville,Atlanta,Nashville,9,8,,,,,8
2010-07-13,San Antonio,Merida,San Antonio,4,3,,,,,8
2010-07-13,Phoenix,Oakland,Oakland,5,6,,,,,8
2010-07-13,Seattle,Vancouver,Seattle,9,3,,,,,8
2010-07-13,Charlotte,Birmingham,Birmingham,1,2,,,,,8
2010-07-13,Seattle,Vancouver,Seattle,9,2,,,,,8
2010-07-14,Tijuana,Oakland,Oakland,2,12,,,,,8
2010-07-14,Dallas,Merida,Merida,2,5,,,,,8
2010-07-14,Nashville,Birmingham,Nashville,1,0,,,,,8
2010-07-14,Charlotte,Atlanta,Charlotte,5,3,,,,,8
2010-07-14,Denver,Seattle,Denver,8,7,,,,,8
2010-07-15,Phoenix,Los Angeles,Los Angeles,0,3,,,,,8
2010-07-15,Calgary,Vancouver,Vancouver,6,12,,,,,8
2010-07-15,San Antonio,Monterrey,Monterrey,7,9,,,,,8
2010-07-15,Tijuana,Oakland,Oakland,6,7,,,,,8
2010-07-15,Dallas,Merida,Merida,2,3,,,,,8
2010-07-15,Nashville,Birmingham,Nashville,3,2,,,,,8
2010-07-15,Charlotte,Atlanta,Atlanta,0,5,,,,,8
2010-07-15,Denver,Seattle,Seattle,1,6,,,,,8
2010-07-16,Phoenix,Los Angeles,Phoenix,4,1,,,,,8
2010-07-16,Calgary,Vancouver,Vancouver,4,7,,,,,8
2010-07-16,San Antonio,Monterrey,Monterrey,4,6,,,,,8
2010-07-16,Tijuana,Oakland,Tijuana,6,1,,,,,8
2010-07-16,Dallas,Merida,Merida,0,5,,,,,8
2010-07-16,Nashville,Birmingham,Nashville,6,5,,,,,8
2010-07-16,Charlotte,Atlanta,Charlotte,5,2,,,,,8
2010-07-16,Denver,Seattle,Denver,4,3,,,,,8
2010-07-17,Phoenix,Los Angeles,Los Angeles,0,3,,,,,8
2010-07-17,Calgary,Vancouver,Calgary,6,5,,,,,8
2010-07-17,San Antonio,Monterrey,San Antonio,9,2,,,,,8
2010-07-17,Oakland,Charlotte,Charlotte,3,7,,,,,8
2010-07-17,Nashville,Tijuana,Nashville,2,1,,,,,8
2010-07-17,Merida,Denver,Merida,6,3,,,,,8
2010-07-18,Vancouver,San Antonio,Vancouver,1,0,,,,,8
2010-07-18,Calgary,Dallas,Calgary,4,2,,,,,8
2010-07-18,Atlanta,Los Angeles,Los Angeles,1,5,,,,,8
2010-07-18,Phoenix,Birmingham,Phoenix,3,2,,,,,8
2010-07-18,Oakland,Charlotte,Oakland,1,0,,,,,8
2010-07-18,Nashville,Tijuana,Nashville,6,4,,,,,8
2010-07-18,Merida,Denver,Merida,10,9,,,,,8
2010-07-19,Vancouver,San Antonio,Vancouver,5,2,,,,,8
2010-07-19,Calgary,Dallas,Calgary,5,2,,,,,8
2010-07-19,Atlanta,Los Angeles,Los Angeles,1,9,,,,,8
2010-07-19,Monterrey,Seattle,Seattle,1,2,,,,,8
2010-07-19,Phoenix,Birmingham,Birmingham,4,7,,,,,8
2010-07-19,Nashville,Tijuana,Nashville,9,5,,,,,8
2010-07-19,Merida,Denver,Merida,6,5,,,,,8
2010-07-20,Vancouver,San Antonio,San Antonio,2,5,,,,,8
2010-07-20,Calgary,Dallas,Calgary,1,0,,,,,8
2010-07-20,Atlanta,Los Angeles,Atlanta,2,1,,,,,8
2010-07-20,Monterrey,Seattle,Seattle,6,7,,,,,8
2010-07-20,Phoenix,Birmingham,Phoenix,8,1,,,,,8
2010-07-20,Tijuana,Nashville,Tijuana,5,4,,,,,8
2010-07-21,Seattle,Merida,Seattle,5,4,,,,,8
2010-07-21,Charlotte,Phoenix,Charlotte,4,3,,,,,8
2010-07-21,Los Angeles,Birmingham,Los Angeles,13,6,,,,,8
2010-07-21,Calgary,Monterrey,Monterrey,4,6,,,,,8
2010-07-21,Atlanta,Oakland,Atlanta,13,0,,,,,8
2010-07-21,Denver,Dallas,Dallas,0,1,,,,,8
2010-07-21,San Antonio,Vancouver,San Antonio,6,5,,,,,8
2010-07-21,Tijuana,Nashville,Tijuana,3,1,,,,,8
2010-07-22,Seattle,Merida,Merida,8,14,,,,,8
2010-07-22,Charlotte,Phoenix,Phoenix,1,2,,,,,8
2010-07-22,Los Angeles,Birmingham,Birmingham,3,6,,,,,8
2010-07-22,Calgary,Monterrey,Calgary,4,2,,,,,8
2010-07-22,Atlanta,Oakland,Atlanta,3,2,,,,,8
2010-07-22,Tijuana,Nashville,Nashville,0,8,,,,,8
2010-07-23,Seattle,Merida,Merida,0,7,,,,,8
2010-07-23,Charlotte,Phoenix,Charlotte,5,4,,,,,8
2010-07-23,Los Angeles,Birmingham,Los Angeles,12,1,,,,,8
2010-07-23,Atlanta,Oakland,Atlanta,12,3,,,,,8
2010-07-23,Denver,Dallas,Denver,2,1,,,,,8
2010-07-23,San Antonio,Vancouver,San Antonio,4,2,,,,,8
2010-07-24,Charlotte,Tijuana,Tijuana,6,7,,,,,8
2010-07-24,Merida,Seattle,Merida,2,1,,,,,8
2010-07-24,Calgary,San Antonio,San Antonio,1,13,,,,,8
2010-07-24,Los Angeles,Atlanta,Los Angeles,6,2,,,,,8
2010-07-24,Nashville,Oakland,Nashville,7,5,,,,,8
2010-07-25,Monterrey,Vancouver,Monterrey,9,4,,,,,8
2010-07-25,Birmingham,Phoenix,Phoenix,4,8,,,,,8
2010-07-25,Dallas,Denver,Denver,1,3,,,,,8
2010-07-25,Charlotte,Tijuana,Tijuana,5,8,,,,,8
2010-07-25,Merida,Seattle,Seattle,1,6,,,,,8
2010-07-25,Calgary,San Antonio,Calgary,2,0,,,,,8
2010-07-25,Los Angeles,Atlanta,Los Angeles,4,1,,,,,8
2010-07-25,Nashville,Oakland,Nashville,5,2,,,,,8
2010-07-26,Monterrey,Vancouver,Vancouver,0,1,,,,,8
2010-07-26,Birmingham,Phoenix,Birmingham,7,1,,,,,8
2010-07-26,Dallas,Denver,Denver,1,10,,,,,8
2010-07-26,Charlotte,Tijuana,Charlotte,4,2,,,,,8
2010-07-26,Merida,Seattle,Seattle,1,3,,,,,8
2010-07-26,Los Angeles,Atlanta,Atlanta,1,3,,,,,8
2010-07-26,Nashville,Oakland,Nashville,1,0,,,,,8
2010-07-27,Monterrey,Vancouver,Monterrey,16,2,,,,,8
2010-07-27,Birmingham,Phoenix,Phoenix,2,3,,,,,8
2010-07-27,Dallas,Denver,Denver,6,7,,,,,8
2010-07-27,Los Angeles,Charlotte,Los Angeles,5,4,,,,,8
2010-07-27,Atlanta,Tijuana,Atlanta,4,3,,,,,8
2010-07-28,Vancouver,Merida,Vancouver,3,0,,,,,8
2010-07-28,Seattle,Monterrey,Monterrey,5,6,,,,,8
2010-07-28,Dallas,Calgary,Calgary,6,8,,,,,8
2010-07-28,Nashville,Phoenix,Nashville,6,5,,,,,8
2010-07-28,Oakland,Birmingham,Oakland,12,7,,,,,8
2010-07-28,San Antonio,Denver,Denver,1,4,,,,,8
2010-07-28,Los Angeles,Charlotte,Los Angeles,9,7,,,,,8
2010-07-28,Atlanta,Tijuana,Atlanta,3,2,,,,,8
2010-07-29,Vancouver,Merida,Vancouver,7,2,,,,,8
2010-07-29,Seattle,Monterrey,Seattle,3,0,,,,,8
2010-07-29,Dallas,Calgary,Dallas,7,3,,,,,8
2010-07-29,Oakland,Birmingham,Oakland,7,0,,,,,8
2010-07-29,San Antonio,Denver,Denver,10,13,,,,,8
2010-07-29,Los Angeles,Charlotte,Los Angeles,4,3,,,,,8
2010-07-29,Atlanta,Tijuana,Atlanta,5,4,,,,,8
2010-07-30,Vancouver,Merida,Vancouver,13,8,,,,,8
2010-07-30,Seattle,Monterrey,Seattle,8,3,,,,,8
2010-07-30,Dallas,Calgary,Calgary,5,6,,,,,8
2010-07-30,Nashville,Phoenix,Phoenix,3,9,,,,,8
2010-07-30,Tijuana,Atlanta,Tijuana,5,4,,,,,8
2010-07-31,Merida,Vancouver,Merida,3,2,,,,,8
2010-07-31,San Antonio,Calgary,Calgary,4,7,,,,,8
2010-07-31,Birmingham,Oakland,Oakland,4,13,,,,,8
2010-07-31,Monterrey,Denver,Denver,3,8,,,,,8
2010-07-31,Seattle,Dallas,Dallas,3,9,,,,,8
2010-07-31,Nashville,Los Angeles,Nashville,7,5,,,,,8
2010-07-31,Tijuana,Atlanta,Tijuana,6,2,,,,,8
2010-08-01,Merida,Vancouver,Vancouver,3,7,,,,,8
2010-08-01,San Antonio,Calgary,San Antonio,4,2,,,,,8
2010-08-01,Birmingham,Oakland,Birmingham,7,4,,,,,8
2010-08-01,Phoenix,Charlotte,Charlotte,0,4,,,,,8
2010-08-01,Monterrey,Denver,Denver,3,5,,,,,8
2010-08-01,Seattle,Dallas,Dallas,0,3,,,,,8
2010-08-01,Nashville,Los Angeles,Nashville,6,4,,,,,8
2010-08-01,Tijuana,Atlanta,Atlanta,4,6,,,,,8
2010-08-02,Merida,Vancouver,Merida,3,1,,,,,8
2010-08-02,Birmingham,Oakland,Birmingham,6,5,,,,,8
2010-08-02,Phoenix,Charlotte,Phoenix,8,7,,,,,8
2010-08-02,Monterrey,Denver,Denver,4,7,,,,,8
2010-08-02,Seattle,Dallas,Dallas,4,5,,,,,8
2010-08-02,Nashville,Los Angeles,Nashville,5,3,,,,,8
2010-08-03,Oakland,Nashville,Nashville,2,8,,,,,8
2010-08-03,Atlanta,Phoenix,Atlanta,2,1,,,,,8
2010-08-03,Dallas,Seattle,Seattle,3,6,,,,,8
2010-08-03,Calgary,Merida,Calgary,5,2,,,,,8
2010-08-03,Tijuana,Charlotte,Charlotte,4,5,,,,,8
2010-08-04,Vancouver,Monterrey,Vancouver,1,0,,,,,8
2010-08-04,Birmingham,Los Angeles,Los Angeles,5,13,,,,,8
2010-08-04,Denver,San Antonio,San Antonio,10,11,,,,,8
2010-08-04,Oakland,Nashville,Nashville,0,4,,,,,8
2010-08-04,Atlanta,Phoenix,Phoenix,1,15,,,,,8
2010-08-04,Dallas,Seattle,Dallas,3,2,,,,,8
2010-08-04,Calgary,Merida,Calgary,3,2,,,,,8
2010-08-04,Tijuana,Charlotte,Charlotte,3,10,,,,,8
2010-08-05,Vancouver,Monterrey,Vancouver,3,0,,,,,8
2010-08-05,Birmingham,Los Angeles,Birmingham,5,3,,,,,8
2010-08-05,Denver,San Antonio,Denver,5,2,,,,,8
2010-08-05,Oakland,Nashville,Oakland,4,1,,,,,8
2010-08-05,Calgary,Merida,Calgary,4,0,,,,,8
2010-08-05,Tijuana,Charlotte,Charlotte,4,11,,,,,8
2010-08-06,Vancouver,Monterrey,Monterrey,2,7,,,,,8
2010-08-06,Birmingham,Los Angeles,Los Angeles,4,5,,,,,8
2010-08-06,Denver,San Antonio,Denver,2,1,,,,,8
2010-08-06,Charlotte,Oakland,Oakland,10,13,,,,,8
2010-08-06,Phoenix,Atlanta,Phoenix,7,3,,,,,8
2010-08-07,Monterrey,Calgary,Monterrey,7,4,,,,,8
2010-08-07,Los Angeles,Nashville,Los Angeles,6,5,,,,,8
2010-08-07,Seattle,San Antonio,Seattle,3,1,,,,,8
2010-08-07,Dallas,Vancouver,Dallas,2,1,,,,,8
2010-08-07,Denver,Merida,Merida,3,6,,,,,8
2010-08-07,Tijuana,Birmingham,Tijuana,2,0,,,,,8
2010-08-07,Charlotte,Oakland,Charlotte,11,10,,,,,8
2010-08-07,Phoenix,Atlanta,Phoenix,13,5,,,,,8
2010-08-08,Monterrey,Calgary,Monterrey,16,6,,,,,8
2010-08-08,Los Angeles,Nashville,Los Angeles,7,1,,,,,8
2010-08-08,Seattle,San Antonio,Seattle,11,4,,,,,8
2010-08-08,Dallas,Vancouver,Dallas,5,4,,,,,8
2010-08-08,Denver,Merida,Denver,7,5,,,,,8
2010-08-08,Tijuana,Birmingham,Tijuana,6,1,,,,,8
2010-08-08,Phoenix,Atlanta,Phoenix,6,1,,,,,8
2010-08-09,Los Angeles,Nashville,Los Angeles,7,6,,,,,8
2010-08-09,Seattle,San Antonio,San Antonio,4,7,,,,,8
2010-08-09,Dallas,Vancouver,Vancouver,2,6,,,,,8
2010-08-09,Denver,Merida,Merida,3,8,,,,,8
2010-08-09,Tijuana,Birmingham,Tijuana,7,2,,,,,8
2010-08-10,Phoenix,Nashville,Nashville,1,4,,,,,8
2010-08-10,Birmingham,Tijuana,Tijuana,2,6,,,,,8
2010-08-10,Vancouver,Dallas,Vancouver,8,3,,,,,8
2010-08-10,Merida,Calgary,Merida,2,1,,,,,8
2010-08-10,Charlotte,Los Angeles,Los Angeles,2,7,,,,,8
2010-08-10,San Antonio,Seattle,San Antonio,6,1,,,,,8
2010-08-10,Denver,Monterrey,Denver,15,2,,,,,8
2010-08-10,Oakland,Atlanta,Oakland,11,2,,,,,8
2010-08-11,Phoenix,Nashville,Nashville,1,8,,,,,8
2010-08-11,Birmingham,Tijuana,Tijuana,4,8,,,,,8
2010-08-11,Vancouver,Dallas,Vancouver,6,2,,,,,8
2010-08-11,Merida,Calgary,Merida,10,1,,,,,8
2010-08-11,Charlotte,Los Angeles,Charlotte,3,2,,,,,8
2010-08-11,San Antonio,Seattle,Seattle,0,7,,,,,8
2010-08-11,Denver,Monterrey,Denver,8,6,,,,,8
2010-08-11,Oakland,Atlanta,Oakland,5,1,,,,,8
2010-08-12,Phoenix,Nashville,Nashville,5,6,,,,,8
2010-08-12,Birmingham,Tijuana,Tijuana,2,8,,,,,8
2010-08-12,Vancouver,Dallas,Dallas,3,6,,,,,8
2010-08-12,Merida,Calgary,Calgary,1,4,,,,,8
2010-08-12,Charlotte,Los Angeles,Los Angeles,2,4,,,,,8
2010-08-12,Denver,Monterrey,Denver,1,0,,,,,8
2010-08-12,Oakland,Atlanta,Oakland,7,4,,,,,8
2010-07-04,Charlotte,Nashville,Tie in regulation,3,3,Nashville,5,6,3,8
2010-07-05,Vancouver,Denver,Tie in regulation,10,10,Denver,11,12,3,8
2010-07-06,Monterrey,Merida,Tie in regulation,4,4,Monterrey,5,4,18,8
2010-07-09,Vancouver,Seattle,Tie in regulation,2,2,Vancouver,3,2,3,8
2010-07-10,Monterrey,Dallas,Tie in regulation,6,6,Monterrey,7,6,23,8
2010-07-10,Los Angeles,Tijuana,Tie in regulation,3,3,Los Angeles,4,3,5,8
2010-07-12,Phoenix,Oakland,Tie in regulation,6,6,Phoenix,8,7,4,8
2010-07-18,Monterrey,Seattle,Tie in regulation,6,6,Monterrey,7,6,3,8
2010-07-19,Oakland,Charlotte,Tie in regulation,1,1,Oakland,3,2,6,8
2010-07-22,Denver,Dallas,Tie in regulation,0,0,Denver,3,2,4,8
2010-07-22,San Antonio,Vancouver,Tie in regulation,4,4,San Antonio,5,4,6,8
2010-07-23,Calgary,Monterrey,Tie in regulation,1,1,Calgary,3,2,9,8
2010-07-26,Calgary,San Antonio,Tie in regulation,3,3,Calgary,4,3,4,8
2010-07-29,Nashville,Phoenix,Tie in regulation,3,3,Phoenix,5,8,18,8
2010-07-30,Oakland,Birmingham,Tie in regulation,3,3,Oakland,6,5,30,8
2010-07-30,San Antonio,Denver,Tie in regulation,5,5,Denver,6,9,22,8
2010-07-31,Phoenix,Charlotte,Tie in regulation,4,4,Phoenix,6,5,6,8
2010-08-02,San Antonio,Calgary,Tie in regulation,4,4,Calgary,4,5,4,8
2010-08-05,Atlanta,Phoenix,Tie in regulation,1,1,Atlanta,3,2,4,8
2010-08-05,Dallas,Seattle,Tie in regulation,1,1,Seattle,3,7,6,8
2010-08-09,Monterrey,Calgary,Tie in regulation,1,1,Calgary,3,5,6,8
2010-08-08,Charlotte,Oakland,Tie in regulation,1,1,Oakland,3,4,16,8
2010-08-12,San Antonio,Seattle,Tie in regulation,0,0,San Antonio,2,1,11,8
2010-07-15,Charlotte,Atlanta,Tie in regulation,4,4,Atlanta,6,9,9,8
2010-08-13,,,,,,,,,,8,8
2010-08-14,,,,,,,,,,8,8
2010-08-15,,,,,,,,,,8,8
2010-08-16,Birmingham,Nashville,Nashville,0,3,,,,,8
